timestamp,power_draw_W
2025-10-13T18:41:07.173160+00:00,2.85
2025-10-13T18:41:08.230707+00:00,3.01
2025-10-13T18:41:09.292648+00:00,3.14
2025-10-13T18:41:10.348754+00:00,2.67
2025-10-13T18:41:11.394070+00:00,3.21
2025-10-13T18:41:12.455791+00:00,2.65
2025-10-13T18:41:13.506576+00:00,2.67
2025-10-13T18:41:14.553221+00:00,2.66
2025-10-13T18:41:15.609035+00:00,2.60
2025-10-13T18:41:16.657646+00:00,2.94
2025-10-13T18:41:17.719071+00:00,2.99
2025-10-13T18:41:18.764150+00:00,3.08
2025-10-13T18:41:19.822902+00:00,2.82
2025-10-13T18:41:20.880494+00:00,2.80
2025-10-13T18:41:21.930566+00:00,2.80
2025-10-13T18:41:22.989392+00:00,3.56
2025-10-13T18:41:24.048895+00:00,2.67
2025-10-13T18:41:25.107288+00:00,3.22
2025-10-13T18:41:26.176268+00:00,2.70
2025-10-13T18:41:27.234680+00:00,2.89
2025-10-13T18:41:28.278235+00:00,2.88
2025-10-13T18:41:29.336923+00:00,3.16
2025-10-13T18:41:30.397496+00:00,3.33
2025-10-13T18:41:31.445780+00:00,2.99
2025-10-13T18:41:32.508936+00:00,2.82
2025-10-13T18:41:33.555218+00:00,2.76
2025-10-13T18:41:34.602126+00:00,3.11
2025-10-13T18:41:35.658692+00:00,2.57
2025-10-13T18:41:36.731997+00:00,2.55
2025-10-13T18:41:37.792111+00:00,2.57
2025-10-13T18:41:38.840365+00:00,2.57
2025-10-13T18:41:39.899039+00:00,2.80
2025-10-13T18:41:40.957108+00:00,2.69
2025-10-13T18:41:42.006053+00:00,2.89
2025-10-13T18:41:43.073043+00:00,2.67
2025-10-13T18:41:44.125724+00:00,2.85
2025-10-13T18:41:45.187442+00:00,3.02
2025-10-13T18:41:46.248900+00:00,2.83
2025-10-13T18:41:47.312032+00:00,2.63
2025-10-13T18:41:48.374111+00:00,2.67
2025-10-13T18:41:49.428958+00:00,3.20
2025-10-13T18:41:50.485342+00:00,2.76
2025-10-13T18:41:51.545985+00:00,2.60
2025-10-13T18:41:52.608050+00:00,2.74
2025-10-13T18:41:53.652989+00:00,2.96
2025-10-13T18:41:54.710593+00:00,2.83
2025-10-13T18:41:55.769391+00:00,2.77
2025-10-13T18:41:56.832027+00:00,2.71
2025-10-13T18:41:57.900636+00:00,2.61
2025-10-13T18:41:58.961613+00:00,2.59
2025-10-13T18:42:00.014980+00:00,3.17
2025-10-13T18:42:01.072612+00:00,2.91
2025-10-13T18:42:02.131654+00:00,2.70
2025-10-13T18:42:03.193841+00:00,2.68
2025-10-13T18:42:04.249505+00:00,2.75
2025-10-13T18:42:05.307946+00:00,2.76
2025-10-13T18:42:06.364510+00:00,3.35
2025-10-13T18:42:07.417234+00:00,3.19
2025-10-13T18:42:08.474794+00:00,3.01
2025-10-13T18:42:09.534899+00:00,2.75
2025-10-13T18:42:10.582144+00:00,2.78
2025-10-13T18:42:11.633781+00:00,2.78
2025-10-13T18:42:12.693729+00:00,3.01
2025-10-13T18:42:13.750740+00:00,2.93
2025-10-13T18:42:14.805969+00:00,2.97
2025-10-13T18:42:15.866162+00:00,2.60
2025-10-13T18:42:16.938866+00:00,2.60
2025-10-13T18:42:17.988993+00:00,3.06
2025-10-13T18:42:19.044020+00:00,3.10
2025-10-13T18:42:20.089555+00:00,3.34
2025-10-13T18:42:21.144140+00:00,2.66
2025-10-13T18:42:22.198908+00:00,3.07
2025-10-13T18:42:23.244782+00:00,3.04
2025-10-13T18:42:24.295752+00:00,2.86
2025-10-13T18:42:25.354836+00:00,2.90
2025-10-13T18:42:26.413129+00:00,2.80
2025-10-13T18:42:27.470512+00:00,3.31
2025-10-13T18:42:28.528379+00:00,2.92
2025-10-13T18:42:29.594998+00:00,2.60
2025-10-13T18:42:30.655973+00:00,2.61
2025-10-13T18:42:31.715741+00:00,2.95
2025-10-13T18:42:32.773225+00:00,3.11
2025-10-13T18:42:33.831081+00:00,3.09
2025-10-13T18:42:34.890463+00:00,2.73
2025-10-13T18:42:35.950516+00:00,3.16
2025-10-13T18:42:36.997127+00:00,3.02
2025-10-13T18:42:38.057743+00:00,2.83
2025-10-13T18:42:39.114922+00:00,2.59
2025-10-13T18:42:40.162176+00:00,3.05
2025-10-13T18:42:41.217813+00:00,2.63
2025-10-13T18:42:42.271660+00:00,2.81
2025-10-13T18:42:43.332101+00:00,2.78
2025-10-13T18:42:44.388809+00:00,3.01
2025-10-13T18:42:45.446787+00:00,2.78
2025-10-13T18:42:46.518179+00:00,2.64
2025-10-13T18:42:47.578780+00:00,2.90
2025-10-13T18:42:48.637086+00:00,3.09
2025-10-13T18:42:49.684674+00:00,2.61
2025-10-13T18:42:50.731700+00:00,3.21
2025-10-13T18:42:51.787770+00:00,2.95
2025-10-13T18:42:52.859763+00:00,2.58
2025-10-13T18:42:53.920478+00:00,2.92
2025-10-13T18:42:54.967021+00:00,3.14
2025-10-13T18:42:56.025851+00:00,2.66
2025-10-13T18:42:57.087444+00:00,2.62
2025-10-13T18:42:58.131663+00:00,3.50
2025-10-13T18:42:59.190970+00:00,3.01
2025-10-13T18:43:00.250524+00:00,2.95
2025-10-13T18:43:01.312123+00:00,3.33
2025-10-13T18:43:02.372106+00:00,2.66
2025-10-13T18:43:03.418944+00:00,3.21
2025-10-13T18:43:04.479506+00:00,3.05
2025-10-13T18:43:05.525238+00:00,3.20
2025-10-13T18:43:06.584308+00:00,3.14
2025-10-13T18:43:07.648170+00:00,2.74
2025-10-13T18:43:08.704783+00:00,2.95
2025-10-13T18:43:09.764090+00:00,3.22
2025-10-13T18:43:10.820910+00:00,2.97
2025-10-13T18:43:11.879000+00:00,2.69
2025-10-13T18:43:12.940501+00:00,2.73
2025-10-13T18:43:14.000495+00:00,2.96
2025-10-13T18:43:15.056629+00:00,3.54
2025-10-13T18:43:16.113484+00:00,2.73
2025-10-13T18:43:17.172753+00:00,2.85
2025-10-13T18:43:18.223483+00:00,2.94
2025-10-13T18:43:19.279312+00:00,2.89
2025-10-13T18:43:20.344715+00:00,2.83
2025-10-13T18:43:21.395249+00:00,3.11
2025-10-13T18:43:22.454308+00:00,3.10
2025-10-13T18:43:23.510506+00:00,2.99
2025-10-13T18:43:24.557686+00:00,3.34
2025-10-13T18:43:25.623210+00:00,2.54
2025-10-13T18:43:26.683751+00:00,2.80
2025-10-13T18:43:27.745333+00:00,3.28
2025-10-13T18:43:28.808846+00:00,3.33
2025-10-13T18:43:29.869036+00:00,3.24
2025-10-13T18:43:30.928928+00:00,2.73
2025-10-13T18:43:31.977112+00:00,2.67
2025-10-13T18:43:33.039119+00:00,2.63
2025-10-13T18:43:34.100464+00:00,2.70
2025-10-13T18:43:35.155160+00:00,3.20
2025-10-13T18:43:36.218474+00:00,2.64
2025-10-13T18:43:37.291681+00:00,2.60
2025-10-13T18:43:38.351618+00:00,2.72
2025-10-13T18:43:39.396819+00:00,3.60
2025-10-13T18:43:40.456668+00:00,3.04
2025-10-13T18:43:41.512778+00:00,2.86
2025-10-13T18:43:42.581141+00:00,2.68
2025-10-13T18:43:43.638140+00:00,2.92
2025-10-13T18:43:44.684816+00:00,3.12
2025-10-13T18:43:45.743588+00:00,2.94
2025-10-13T18:43:46.804028+00:00,3.05
2025-10-13T18:43:47.864078+00:00,2.99
2025-10-13T18:43:48.923830+00:00,3.02
2025-10-13T18:43:49.982274+00:00,3.35
2025-10-13T18:43:51.045169+00:00,3.16
2025-10-13T18:43:52.103059+00:00,2.77
2025-10-13T18:43:53.159010+00:00,2.71
2025-10-13T18:43:54.222474+00:00,3.07
2025-10-13T18:43:55.300562+00:00,2.83
2025-10-13T18:43:56.360608+00:00,2.58
2025-10-13T18:43:57.416249+00:00,3.12
2025-10-13T18:43:58.475026+00:00,3.18
2025-10-13T18:43:59.521764+00:00,3.05
2025-10-13T18:44:00.584121+00:00,2.93
2025-10-13T18:44:01.643026+00:00,3.76
2025-10-13T18:44:02.701816+00:00,3.36
2025-10-13T18:44:03.760614+00:00,3.13
2025-10-13T18:44:04.820416+00:00,3.12
2025-10-13T18:44:05.883836+00:00,2.97
2025-10-13T18:44:06.949244+00:00,2.62
2025-10-13T18:44:07.999802+00:00,3.49
2025-10-13T18:44:09.056119+00:00,2.83
2025-10-13T18:44:10.117122+00:00,3.29
2025-10-13T18:44:11.174944+00:00,2.70
2025-10-13T18:44:12.239009+00:00,2.74
2025-10-13T18:44:13.298795+00:00,3.11
2025-10-13T18:44:14.356750+00:00,2.84
2025-10-13T18:44:15.412643+00:00,3.38
2025-10-13T18:44:16.464080+00:00,2.81
2025-10-13T18:44:17.521691+00:00,2.93
2025-10-13T18:44:18.575281+00:00,2.80
2025-10-13T18:44:19.634283+00:00,3.12
2025-10-13T18:44:20.691283+00:00,2.94
2025-10-13T18:44:21.765070+00:00,2.87
2025-10-13T18:44:22.824175+00:00,2.75
2025-10-13T18:44:23.879151+00:00,3.14
2025-10-13T18:44:24.941093+00:00,3.22
2025-10-13T18:44:25.996819+00:00,2.69
2025-10-13T18:44:27.071936+00:00,2.62
2025-10-13T18:44:28.128834+00:00,2.77
2025-10-13T18:44:29.186430+00:00,3.31
2025-10-13T18:44:30.243964+00:00,2.97
2025-10-13T18:44:31.303047+00:00,2.72
2025-10-13T18:44:32.361995+00:00,2.68
2025-10-13T18:44:33.408170+00:00,3.29
2025-10-13T18:44:34.467162+00:00,2.66
2025-10-13T18:44:35.513409+00:00,3.45
2025-10-13T18:44:36.572662+00:00,3.04
2025-10-13T18:44:37.634859+00:00,2.97
2025-10-13T18:44:38.692793+00:00,2.90
2025-10-13T18:44:39.754150+00:00,3.00
2025-10-13T18:44:40.818887+00:00,2.75
2025-10-13T18:44:41.872598+00:00,3.20
2025-10-13T18:44:42.930592+00:00,2.75
2025-10-13T18:44:43.987119+00:00,2.87
2025-10-13T18:44:45.044896+00:00,3.35
2025-10-13T18:44:46.100691+00:00,3.33
2025-10-13T18:44:47.162046+00:00,2.72
2025-10-13T18:44:48.222095+00:00,2.64
2025-10-13T18:44:49.278831+00:00,2.71
2025-10-13T18:44:50.339138+00:00,2.83
2025-10-13T18:44:51.398544+00:00,3.43
2025-10-13T18:44:52.449184+00:00,3.06
2025-10-13T18:44:53.512024+00:00,2.87
2025-10-13T18:44:54.574041+00:00,2.67
2025-10-13T18:44:55.638114+00:00,2.83
2025-10-13T18:44:56.687706+00:00,2.89
2025-10-13T18:44:57.743046+00:00,3.20
2025-10-13T18:44:58.803313+00:00,3.07
2025-10-13T18:44:59.862880+00:00,3.03
2025-10-13T18:45:00.924680+00:00,2.73
2025-10-13T18:45:01.985617+00:00,2.77
2025-10-13T18:45:03.045999+00:00,2.99
2025-10-13T18:45:04.103847+00:00,3.11
2025-10-13T18:45:05.150429+00:00,3.30
2025-10-13T18:45:06.196749+00:00,3.20
2025-10-13T18:45:07.255221+00:00,3.25
2025-10-13T18:45:08.327471+00:00,2.63
2025-10-13T18:45:09.373124+00:00,3.16
2025-10-13T18:45:10.420451+00:00,2.83
2025-10-13T18:45:11.467150+00:00,3.29
2025-10-13T18:45:12.525613+00:00,3.43
2025-10-13T18:45:13.586754+00:00,3.20
2025-10-13T18:45:14.639286+00:00,3.00
2025-10-13T18:45:15.700429+00:00,3.04
2025-10-13T18:45:16.756744+00:00,3.26
2025-10-13T18:45:17.800462+00:00,3.01
2025-10-13T18:45:18.849614+00:00,3.07
2025-10-13T18:45:19.909126+00:00,2.83
2025-10-13T18:45:20.957606+00:00,2.98
2025-10-13T18:45:22.008893+00:00,3.35
2025-10-13T18:45:23.076583+00:00,2.89
2025-10-13T18:45:24.135269+00:00,2.65
2025-10-13T18:45:25.192942+00:00,3.23
2025-10-13T18:45:26.254079+00:00,2.71
2025-10-13T18:45:27.314983+00:00,2.86
2025-10-13T18:45:28.375800+00:00,2.69
2025-10-13T18:45:29.427017+00:00,3.06
2025-10-13T18:45:30.484629+00:00,2.78
2025-10-13T18:45:31.539365+00:00,2.85
2025-10-13T18:45:32.596098+00:00,3.18
2025-10-13T18:45:33.655063+00:00,3.13
2025-10-13T18:45:34.705576+00:00,2.86
2025-10-13T18:45:35.763056+00:00,2.67
2025-10-13T18:45:36.822215+00:00,3.05
2025-10-13T18:45:37.874746+00:00,3.44
2025-10-13T18:45:38.928711+00:00,3.49
2025-10-13T18:45:39.985734+00:00,3.47
2025-10-13T18:45:41.039244+00:00,2.87
2025-10-13T18:45:42.086136+00:00,3.19
2025-10-13T18:45:43.147312+00:00,3.27
2025-10-13T18:45:44.194601+00:00,3.14
2025-10-13T18:45:45.253733+00:00,3.40
2025-10-13T18:45:46.311917+00:00,3.41
2025-10-13T18:45:47.369251+00:00,3.13
2025-10-13T18:45:48.431937+00:00,2.80
2025-10-13T18:45:49.492599+00:00,3.22
2025-10-13T18:45:50.555241+00:00,2.79
2025-10-13T18:45:51.612260+00:00,3.35
2025-10-13T18:45:52.668401+00:00,2.77
2025-10-13T18:45:53.728914+00:00,3.32
2025-10-13T18:45:54.788924+00:00,2.70
2025-10-13T18:45:55.849576+00:00,2.76
2025-10-13T18:45:56.909253+00:00,2.90
2025-10-13T18:45:57.955957+00:00,2.87
2025-10-13T18:45:59.017195+00:00,2.84
2025-10-13T18:46:00.072647+00:00,3.37
2025-10-13T18:46:01.128140+00:00,3.12
2025-10-13T18:46:02.194045+00:00,2.56
2025-10-13T18:46:03.247953+00:00,2.80
2025-10-13T18:46:04.307007+00:00,2.77
2025-10-13T18:46:05.365162+00:00,3.41
2025-10-13T18:46:06.423669+00:00,3.36
2025-10-13T18:46:07.482809+00:00,3.26
2025-10-13T18:46:08.540752+00:00,3.81
2025-10-13T18:46:09.598854+00:00,3.06
2025-10-13T18:46:10.659757+00:00,3.07
2025-10-13T18:46:11.704932+00:00,3.49
2025-10-13T18:46:12.750791+00:00,3.41
2025-10-13T18:46:13.810444+00:00,2.61
2025-10-13T18:46:14.872199+00:00,2.90
2025-10-13T18:46:15.917502+00:00,3.59
2025-10-13T18:46:16.976170+00:00,3.26
2025-10-13T18:46:18.033516+00:00,3.28
2025-10-13T18:46:19.080800+00:00,3.07
2025-10-13T18:46:20.131093+00:00,3.06
2025-10-13T18:46:21.196885+00:00,3.39
2025-10-13T18:46:22.252716+00:00,3.06
2025-10-13T18:46:23.308590+00:00,3.31
2025-10-13T18:46:24.369050+00:00,3.41
2025-10-13T18:46:25.424884+00:00,3.29
2025-10-13T18:46:26.474218+00:00,3.16
2025-10-13T18:46:27.546449+00:00,2.57
2025-10-13T18:46:28.620372+00:00,2.69
2025-10-13T18:46:29.700653+00:00,2.63
2025-10-13T18:46:30.760351+00:00,2.91
2025-10-13T18:46:31.817603+00:00,2.61
2025-10-13T18:46:32.876563+00:00,3.09
2025-10-13T18:46:33.942376+00:00,2.76
2025-10-13T18:46:34.988615+00:00,3.57
2025-10-13T18:46:36.048889+00:00,2.87
2025-10-13T18:46:37.103236+00:00,2.66
2025-10-13T18:46:38.148216+00:00,3.21
2025-10-13T18:46:39.195876+00:00,3.06
2025-10-13T18:46:40.270319+00:00,2.61
2025-10-13T18:46:41.330549+00:00,2.81
2025-10-13T18:46:42.375199+00:00,2.93
2025-10-13T18:46:43.452797+00:00,2.73
2025-10-13T18:46:44.500514+00:00,3.02
2025-10-13T18:46:45.556774+00:00,2.66
2025-10-13T18:46:46.618845+00:00,2.61
2025-10-13T18:46:47.661877+00:00,2.62
2025-10-13T18:46:48.712091+00:00,2.88
2025-10-13T18:46:49.758905+00:00,2.99
2025-10-13T18:46:50.816993+00:00,2.78
2025-10-13T18:46:51.882852+00:00,2.70
2025-10-13T18:46:52.955706+00:00,2.58
2025-10-13T18:46:54.005434+00:00,3.07
2025-10-13T18:46:55.065215+00:00,3.33
2025-10-13T18:46:56.120942+00:00,2.97
2025-10-13T18:46:57.182861+00:00,2.65
2025-10-13T18:46:58.243216+00:00,2.74
2025-10-13T18:46:59.306055+00:00,3.48
2025-10-13T18:47:00.377070+00:00,2.62
2025-10-13T18:47:01.437862+00:00,3.12
2025-10-13T18:47:02.486143+00:00,2.63
2025-10-13T18:47:03.546189+00:00,3.01
2025-10-13T18:47:04.610552+00:00,2.97
2025-10-13T18:47:05.670571+00:00,2.67
2025-10-13T18:47:06.725045+00:00,3.66
2025-10-13T18:47:07.780346+00:00,3.40
2025-10-13T18:47:08.832723+00:00,3.31
2025-10-13T18:47:09.894918+00:00,3.01
2025-10-13T18:47:10.952954+00:00,2.84
2025-10-13T18:47:12.009234+00:00,3.23
2025-10-13T18:47:13.066529+00:00,3.12
2025-10-13T18:47:14.124167+00:00,3.20
2025-10-13T18:47:15.176787+00:00,3.32
2025-10-13T18:47:16.240428+00:00,2.72
2025-10-13T18:47:17.300604+00:00,2.63
2025-10-13T18:47:18.365532+00:00,2.66
2025-10-13T18:47:19.412132+00:00,3.18
2025-10-13T18:47:20.483993+00:00,2.62
2025-10-13T18:47:21.546755+00:00,2.64
2025-10-13T18:47:22.609121+00:00,2.94
2025-10-13T18:47:23.674264+00:00,2.61
2025-10-13T18:47:24.732253+00:00,2.92
2025-10-13T18:47:25.785065+00:00,2.99
2025-10-13T18:47:26.847047+00:00,2.91
2025-10-13T18:47:27.911749+00:00,2.64
2025-10-13T18:47:28.959303+00:00,3.03
2025-10-13T18:47:30.014964+00:00,3.40
2025-10-13T18:47:31.062156+00:00,3.51
2025-10-13T18:47:32.117909+00:00,3.22
2025-10-13T18:47:33.179075+00:00,3.00
2025-10-13T18:47:34.238948+00:00,3.34
2025-10-13T18:47:35.297512+00:00,3.58
2025-10-13T18:47:36.348123+00:00,3.32
2025-10-13T18:47:37.406079+00:00,3.50
2025-10-13T18:47:38.466956+00:00,2.91
2025-10-13T18:47:39.540350+00:00,2.61
2025-10-13T18:47:40.596729+00:00,3.28
2025-10-13T18:47:41.657745+00:00,3.53
2025-10-13T18:47:42.716092+00:00,3.11
2025-10-13T18:47:43.772966+00:00,3.47
2025-10-13T18:47:44.834114+00:00,3.06
2025-10-13T18:47:45.890527+00:00,2.74
2025-10-13T18:47:46.950603+00:00,2.77
2025-10-13T18:47:48.013962+00:00,3.03
2025-10-13T18:47:49.073645+00:00,2.93
2025-10-13T18:47:50.128792+00:00,3.34
2025-10-13T18:47:51.190675+00:00,2.89
2025-10-13T18:47:52.251989+00:00,2.77
2025-10-13T18:47:53.314137+00:00,3.12
2025-10-13T18:47:54.375091+00:00,2.75
2025-10-13T18:47:55.431059+00:00,3.20
2025-10-13T18:47:56.490653+00:00,2.63
2025-10-13T18:47:57.546045+00:00,2.86
2025-10-13T18:47:58.604239+00:00,3.15
2025-10-13T18:47:59.660595+00:00,2.57
2025-10-13T18:48:00.748797+00:00,2.89
2025-10-13T18:48:01.797261+00:00,2.90
2025-10-13T18:48:02.854965+00:00,2.63
2025-10-13T18:48:03.903967+00:00,2.63
2025-10-13T18:48:04.958647+00:00,3.09
2025-10-13T18:48:06.018915+00:00,2.59
2025-10-13T18:48:07.074393+00:00,2.69
2025-10-13T18:48:08.132955+00:00,2.55
2025-10-13T18:48:09.195350+00:00,3.15
2025-10-13T18:48:10.245785+00:00,2.78
2025-10-13T18:48:11.306184+00:00,3.08
2025-10-13T18:48:12.363615+00:00,3.15
2025-10-13T18:48:13.428094+00:00,3.24
2025-10-13T18:48:14.485572+00:00,2.60
2025-10-13T18:48:15.543795+00:00,2.96
2025-10-13T18:48:16.599718+00:00,3.24
2025-10-13T18:48:17.643883+00:00,3.14
2025-10-13T18:48:18.702760+00:00,2.99
2025-10-13T18:48:19.751513+00:00,3.40
2025-10-13T18:48:20.798486+00:00,3.55
2025-10-13T18:48:21.846491+00:00,3.38
2025-10-13T18:48:22.904750+00:00,3.42
2025-10-13T18:48:23.963811+00:00,2.99
2025-10-13T18:48:25.022964+00:00,3.63
2025-10-13T18:48:26.084785+00:00,3.19
2025-10-13T18:48:27.146061+00:00,3.02
2025-10-13T18:48:28.202661+00:00,3.56
2025-10-13T18:48:29.264218+00:00,2.77
2025-10-13T18:48:30.325777+00:00,2.64
2025-10-13T18:48:31.374724+00:00,3.30
2025-10-13T18:48:32.431098+00:00,2.68
2025-10-13T18:48:33.490564+00:00,3.10
2025-10-13T18:48:34.550635+00:00,3.17
2025-10-13T18:48:35.611163+00:00,2.81
2025-10-13T18:48:36.672544+00:00,2.64
2025-10-13T18:48:37.728899+00:00,3.44
2025-10-13T18:48:38.786917+00:00,2.57
2025-10-13T18:48:39.845916+00:00,3.21
2025-10-13T18:48:40.906035+00:00,3.02
2025-10-13T18:48:41.960421+00:00,3.38
2025-10-13T18:48:43.016848+00:00,2.75
2025-10-13T18:48:44.080332+00:00,2.94
2025-10-13T18:48:45.131040+00:00,3.22
2025-10-13T18:48:46.190259+00:00,3.15
2025-10-13T18:48:47.246484+00:00,2.92
2025-10-13T18:48:48.306629+00:00,3.26
2025-10-13T18:48:49.367602+00:00,3.60
2025-10-13T18:48:50.419082+00:00,3.21
2025-10-13T18:48:51.479057+00:00,3.18
2025-10-13T18:48:52.525438+00:00,3.33
2025-10-13T18:48:53.588795+00:00,2.85
2025-10-13T18:48:54.648664+00:00,2.92
2025-10-13T18:48:55.708208+00:00,2.68
2025-10-13T18:48:56.768892+00:00,2.96
2025-10-13T18:48:57.825012+00:00,2.90
2025-10-13T18:48:58.868065+00:00,2.82
2025-10-13T18:48:59.924070+00:00,3.28
2025-10-13T18:49:00.986141+00:00,2.76
2025-10-13T18:49:02.046473+00:00,2.92
2025-10-13T18:49:03.100639+00:00,2.70
2025-10-13T18:49:04.156723+00:00,2.75
2025-10-13T18:49:05.218937+00:00,3.03
2025-10-13T18:49:06.275687+00:00,3.26
2025-10-13T18:49:07.330373+00:00,2.73
2025-10-13T18:49:08.391497+00:00,2.64
2025-10-13T18:49:09.436500+00:00,3.28
2025-10-13T18:49:10.494244+00:00,3.06
2025-10-13T18:49:11.558189+00:00,2.84
2025-10-13T18:49:12.615942+00:00,2.58
2025-10-13T18:49:13.680448+00:00,2.66
2025-10-13T18:49:14.733878+00:00,2.79
2025-10-13T18:49:15.790317+00:00,2.78
2025-10-13T18:49:16.851744+00:00,3.08
2025-10-13T18:49:17.907426+00:00,2.74
2025-10-13T18:49:18.966117+00:00,2.85
2025-10-13T18:49:20.023808+00:00,3.38
2025-10-13T18:49:21.070692+00:00,3.07
2025-10-13T18:49:22.131917+00:00,3.13
2025-10-13T18:49:23.178737+00:00,3.11
2025-10-13T18:49:24.231540+00:00,2.83
2025-10-13T18:49:25.307070+00:00,2.65
2025-10-13T18:49:26.370749+00:00,2.84
2025-10-13T18:49:27.429711+00:00,3.24
2025-10-13T18:49:28.472529+00:00,3.28
2025-10-13T18:49:29.529577+00:00,2.98
2025-10-13T18:49:30.587045+00:00,2.98
2025-10-13T18:49:31.648780+00:00,2.58
2025-10-13T18:49:32.713223+00:00,2.60
2025-10-13T18:49:33.773804+00:00,3.09
2025-10-13T18:49:34.833105+00:00,2.85
2025-10-13T18:49:35.891840+00:00,3.15
2025-10-13T18:49:36.948767+00:00,2.76
2025-10-13T18:49:38.002974+00:00,3.40
2025-10-13T18:49:39.057981+00:00,3.19
2025-10-13T18:49:40.107256+00:00,3.39
2025-10-13T18:49:41.154594+00:00,2.86
2025-10-13T18:49:42.198724+00:00,3.18
2025-10-13T18:49:43.248917+00:00,3.02
2025-10-13T18:49:44.308702+00:00,3.05
2025-10-13T18:49:45.363916+00:00,3.06
2025-10-13T18:49:46.423991+00:00,2.96
2025-10-13T18:49:47.480170+00:00,3.05
2025-10-13T18:49:48.539200+00:00,2.69
2025-10-13T18:49:49.606961+00:00,2.81
2025-10-13T18:49:50.676673+00:00,2.57
2025-10-13T18:49:51.725180+00:00,3.22
2025-10-13T18:49:52.796832+00:00,3.00
2025-10-13T18:49:53.860638+00:00,2.67
2025-10-13T18:49:54.916129+00:00,3.14
2025-10-13T18:49:55.973873+00:00,2.64
2025-10-13T18:49:57.031555+00:00,3.08
2025-10-13T18:49:58.080339+00:00,2.99
2025-10-13T18:49:59.135041+00:00,2.68
2025-10-13T18:50:00.180461+00:00,3.18
2025-10-13T18:50:01.240302+00:00,2.78
2025-10-13T18:50:02.307032+00:00,2.63
2025-10-13T18:50:03.364184+00:00,2.99
2025-10-13T18:50:04.423054+00:00,2.71
2025-10-13T18:50:05.482328+00:00,3.14
2025-10-13T18:50:06.541752+00:00,3.35
2025-10-13T18:50:07.601998+00:00,2.67
2025-10-13T18:50:08.658986+00:00,2.64
2025-10-13T18:50:09.719029+00:00,2.69
2025-10-13T18:50:10.776314+00:00,2.95
2025-10-13T18:50:11.824715+00:00,2.98
2025-10-13T18:50:12.888751+00:00,2.79
2025-10-13T18:50:13.946193+00:00,3.28
2025-10-13T18:50:15.003889+00:00,3.05
2025-10-13T18:50:16.052641+00:00,3.11
2025-10-13T18:50:17.105718+00:00,2.86
2025-10-13T18:50:18.163772+00:00,3.44
2025-10-13T18:50:19.218869+00:00,2.78
2025-10-13T18:50:20.278742+00:00,3.17
2025-10-13T18:50:21.338485+00:00,3.52
2025-10-13T18:50:22.384166+00:00,2.88
2025-10-13T18:50:23.430228+00:00,3.46
2025-10-13T18:50:24.491558+00:00,2.57
2025-10-13T18:50:25.539000+00:00,2.98
2025-10-13T18:50:26.601886+00:00,2.84
2025-10-13T18:50:27.662576+00:00,2.78
2025-10-13T18:50:28.713920+00:00,2.67
2025-10-13T18:50:29.771803+00:00,2.67
2025-10-13T18:50:30.831949+00:00,2.83
2025-10-13T18:50:31.877748+00:00,3.38
2025-10-13T18:50:32.932643+00:00,3.19
2025-10-13T18:50:33.990407+00:00,3.31
2025-10-13T18:50:35.038471+00:00,3.57
2025-10-13T18:50:36.093051+00:00,3.30
2025-10-13T18:50:37.151897+00:00,3.12
2025-10-13T18:50:38.208195+00:00,3.30
2025-10-13T18:50:39.267647+00:00,2.88
2025-10-13T18:50:40.327777+00:00,2.70
2025-10-13T18:50:41.386094+00:00,3.25
2025-10-13T18:50:42.449471+00:00,3.05
2025-10-13T18:50:43.508436+00:00,2.68
2025-10-13T18:50:44.572283+00:00,2.84
2025-10-13T18:50:45.630676+00:00,2.96
2025-10-13T18:50:46.693688+00:00,3.12
2025-10-13T18:50:47.751314+00:00,3.53
2025-10-13T18:50:48.796189+00:00,3.10
2025-10-13T18:50:49.857945+00:00,2.71
2025-10-13T18:50:50.919104+00:00,2.63
2025-10-13T18:50:51.979052+00:00,2.93
2025-10-13T18:50:53.038139+00:00,2.67
2025-10-13T18:50:54.098993+00:00,2.69
2025-10-13T18:50:55.154914+00:00,3.27
2025-10-13T18:50:56.211524+00:00,3.20
2025-10-13T18:50:57.271124+00:00,3.04
2025-10-13T18:50:58.329606+00:00,2.74
2025-10-13T18:50:59.375092+00:00,2.89
2025-10-13T18:51:00.434974+00:00,2.78
2025-10-13T18:51:01.498588+00:00,2.92
2025-10-13T18:51:02.557804+00:00,2.71
2025-10-13T18:51:03.618591+00:00,2.73
2025-10-13T18:51:04.665388+00:00,2.71
2025-10-13T18:51:05.736749+00:00,2.64
2025-10-13T18:51:06.808118+00:00,2.61
2025-10-13T18:51:07.863963+00:00,2.64
2025-10-13T18:51:08.924016+00:00,2.77
2025-10-13T18:51:09.969655+00:00,3.13
2025-10-13T18:51:11.030542+00:00,2.63
2025-10-13T18:51:12.089182+00:00,2.65
2025-10-13T18:51:13.137469+00:00,3.23
2025-10-13T18:51:14.194679+00:00,2.61
2025-10-13T18:51:15.253926+00:00,2.62
2025-10-13T18:51:16.311994+00:00,3.05
2025-10-13T18:51:17.368701+00:00,2.96
2025-10-13T18:51:18.428871+00:00,3.09
2025-10-13T18:51:19.477397+00:00,3.28
2025-10-13T18:51:20.539253+00:00,3.05
2025-10-13T18:51:21.600310+00:00,2.85
